item_link,title,price_original,price_discount,sub_category,time_update,scale
https://www.bukalapak.com/p/rumah-tangga/perlengkapan-kebersihan/mamkan-jual-rinso-anti-noda-antinoda-molto-1-8-kg?from=&product_owner=normal_seller,Rinso Anti Noda Antinoda Molto 1.8 kg,27900,NA,detergent,10/22/2018 10:56,1.8 kg
https://www.bukalapak.com/p/food/bahan-mentah/22ladj-jual-beras-multivariant-organik-standing-pouch-1kg?from=&product_owner=normal_seller,Beras Multivariant Organik Standing Pouch 1kg,26000,NA,rice,7/10/2018 19:40,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/22lffy-jual-beras-merah-organik-standing-pouch-1kg?from=&product_owner=normal_seller,Beras Merah Organik Standing Pouch 1kg,27000,NA,rice,7/22/2018 8:48,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/26mb87-jual-beras-hitam-organik-standing-pouch-1kg?from=&product_owner=normal_seller,Beras Hitam Organik Standing Pouch 1kg,35000,NA,rice,10/2/2018 17:27,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/298cav-jual-beras-pandan-wangi-organik-standing-pouch-1kg?from=&product_owner=normal_seller,Beras Pandan Wangi Organik Standing Pouch 1kg,23000,NA,rice,9/27/2018 6:33,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/2esgsj-jual-ikiru-rice-beras-jepang-khusus-untuk-buat-sushi-1-kg?from=&product_owner=normal_seller,IKIRU RICE beras jepang khusus untuk buat sushi - 1 kg,50000,NA,rice,10/17/2018 0:32,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/3n2143-jual-beras-basmati-lal-qilla-1kg?from=&product_owner=normal_seller,Beras Basmati Lal Qilla 1kg,105000,NA,rice,9/15/2018 11:57,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/5fvrnt-jual-beras-sushi-ecer-1kg-japonica-premium-grain-rice-ganko-rice?from=&product_owner=normal_seller,Beras Sushi Ecer @1kg Japonica premium grain rice - Ganko Rice,36000,NA,rice,10/21/2018 16:41,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/62eczq-jual-beras-coklat-organik-1kg?from=&product_owner=normal_seller,Beras Coklat Organik 1kg,31000,NA,rice,10/17/2018 8:45,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/62ejcz-jual-beras-merah-organik-1kg-organic-red-rice?from=&product_owner=normal_seller,Beras Merah Organik 1kg (Organic Red Rice),32000,NA,rice,10/19/2018 15:07,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/62emwq-jual-beras-hitam-organik-1kg-organic-king-rice?from=&product_owner=normal_seller,Beras Hitam Organik 1kg (Organic King Rice),43000,NA,rice,10/21/2018 18:55,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/62f3bb-jual-beras-putih-pandan-wangi-1kg-organic-fragrance-rice?from=&product_owner=normal_seller,Beras Putih Pandan Wangi 1kg (Organic Fragrance Rice),29000,NA,rice,10/13/2018 23:58,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/67vv1k-jual-beras-hitam-premium-mlatiharjo-1-kg?from=&product_owner=normal_seller,Beras Hitam Premium Mlatiharjo 1 kg,30000,NA,rice,9/29/2018 9:34,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/67vxiq-jual-beras-merah-premium-mlatiharjo-1-kg?from=&product_owner=normal_seller,Beras Merah Premium Mlatiharjo 1 kg,26000,NA,rice,9/29/2018 9:36,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/7vi532-jual-fs-beras-hitam-1-kg?from=&product_owner=normal_seller,FS Beras Hitam 1 Kg,27500,NA,rice,10/8/2018 0:11,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/7vi73z-jual-fs-beras-merah-1-kg?from=&product_owner=normal_seller,FS Beras Merah 1 kg,20000,NA,rice,10/8/2018 0:11,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/7vib7h-jual-fs-beras-japonica-1-kg?from=&product_owner=normal_seller,FS Beras Japonica 1 kg,30000,NA,rice,10/8/2018 0:11,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/7zciyp-jual-paket-sushi-hemat-nori-10lembar-beras-1kg-sushimat-kikoman-20?from=&product_owner=normal_seller,paket sushi hemat nori 10lembar beras 1kg sushimat kikoman 20,94000,NA,rice,10/3/2018 19:04,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/7zfxjh-jual-paket-sushi-halal-nori-10-sushimat-beras-1kg-dan-bumbu-semua-sedap?from=&product_owner=normal_seller,paket sushi halal nori 10 sushimat beras 1kg dan bumbu semua sedap,95000,NA,rice,10/16/2018 16:25,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/84vv66-jual-arborio-rice-riso-riserva-gallo-1856-1-kg-beras-risotto?from=&product_owner=normal_seller,Arborio Rice RISO RISERVA GALLO 1856 1 kg beras risotto,128000,NA,rice,7/19/2018 6:02,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/875khj-jual-beras-organik-cisokan-vacuum-1kg?from=&product_owner=normal_seller,Beras Organik Cisokan Vacuum 1kg,33000,NA,rice,10/10/2018 7:22,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/875kho-jual-beras-merah-organik-pecah-kulit-vacuum-1kg?from=&product_owner=normal_seller,Beras Merah Organik Pecah Kulit Vacuum 1Kg,30000,NA,rice,5/22/2018 6:40,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/875ki3-jual-beras-hitam-organik-pecah-kulit-vacuum-1kg?from=&product_owner=normal_seller,Beras Hitam Organik Pecah Kulit Vacuum 1kg,33000,NA,rice,6/11/2018 8:07,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/8b5nr7-jual-beras-hitam-premium-mlatiharjo-1kg?from=&product_owner=normal_seller,BERAS HITAM PREMIUM MLATIHARJO 1kg,32000,NA,rice,10/17/2018 20:10,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/8bd2cu-jual-beras-melati-premium-mlatiharjo-1kg?from=&product_owner=normal_seller,BERAS MELATI PREMIUM MLATIHARJO 1kg,22000,NA,rice,9/29/2018 9:33,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/8lz3zk-jual-beras-golden-basmati-premium-quality-merk-abu-kass-kemasan-repacking-per-1-kg?from=&product_owner=normal_seller,BERAS GOLDEN BASMATI PREMIUM QUALITY MERK ABU KASS kemasan repacking per 1 kg,1.00E+05,NA,rice,10/21/2018 5:51,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/91ex7i-jual-basmati-rice-malika-queen-beras-basmati-malika-queen-beras-india-arab-pakistan-per-1kg?from=&product_owner=normal_seller,Basmati Rice Malika Queen-Beras Basmati Malika Queen-Beras India-Arab-Pakistan per 1kg,90000,NA,rice,10/21/2018 5:51,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/93nsbs-jual-lingkar-organik-beras-cokelat-pandangwangi-pecah-kulit-1kg?from=&product_owner=normal_seller,Lingkar Organik Beras Cokelat Pandangwangi Pecah Kulit - 1Kg,30000,NA,rice,10/6/2018 5:26,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/93nvrt-jual-lingkar-organik-beras-organik-pandan-wangi-1kg?from=&product_owner=normal_seller,Lingkar Organik Beras Organik Pandan Wangi - 1kg,30000,NA,rice,9/8/2018 9:51,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/93nxea-jual-lingkar-organik-black-rice-beras-hitam-organik-1kg?from=&product_owner=normal_seller,Lingkar Organik Black Rice - beras hitam Organik 1kg,40000,NA,rice,10/14/2018 15:39,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/9jcwh8-jual-beras-merah-organik-lokal-kemasan-1kg-vakum?from=&product_owner=normal_seller,Beras Merah Organik Lokal Kemasan 1kg Vakum,23500,NA,rice,10/20/2018 12:45,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/9jelnq-jual-beras-menthik-susu-organik-kemasan-1kg-vakum?from=&product_owner=normal_seller,Beras Menthik Susu Organik Kemasan 1kg vakum,23500,NA,rice,10/20/2018 12:44,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/9jesgl-jual-beras-pandan-wangi-organik-lokal-kemasan-1kg-vakum?from=&product_owner=normal_seller,Beras Pandan Wangi Organik Lokal Kemasan 1kg Vakum,23500,NA,rice,9/29/2018 15:22,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/9jf73y-jual-beras-hitam-organik-lokal-1kg-vakum?from=&product_owner=normal_seller,Beras Hitam Organik Lokal 1kg vakum,33500,NA,rice,10/12/2018 12:44,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/9jfuuy-jual-beras-mix-merah-putih-organik-lokal-kemasan-1kg-vakum?from=&product_owner=normal_seller,Beras Mix Merah-Putih Organik Lokal kemasan 1kg Vakum,23500,NA,rice,10/20/2018 12:44,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/a930tg-jual-beras-hitam-organik-1-kg?from=&product_owner=normal_seller,Beras Hitam Organik 1 Kg,27000,NA,rice,10/5/2018 0:00,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/a9l59n-jual-beras-basmati-sama-1kg?from=&product_owner=normal_seller,Beras Basmati Sama 1kg,70000,NA,rice,10/17/2018 23:12,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/a9o1c1-jual-beras-coklat-organik-pandan-wangi-lingkar-organik-1kg?from=&product_owner=normal_seller,Beras Coklat Organik Pandan Wangi - Lingkar Organik 1kg,30000,NA,rice,8/7/2018 11:59,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/b5mi5b-jual-beras-premium-kemasan-1-kg?from=&product_owner=normal_seller,Beras Premium Kemasan 1 Kg,13000,NA,rice,10/20/2018 10:20,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/bl6hm5-jual-beras-basmati-rice-abukas-gojek-fast-respon-1kg?from=&product_owner=normal_seller,Beras Basmati Rice Abukas Gojek Fast Respon 1kg,95000,NA,rice,10/17/2018 23:39,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cbi8d0-jual-beras-cap-mentari-mtr-asli-kemasan-1-kg?from=&product_owner=normal_seller,BERAS CAP MENTARI-MTR-ASLI-KEMASAN 1 KG,12000,NA,rice,10/4/2018 17:29,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cdmy2o-jual-beras-pandan-wangi-organik-1kg?from=&product_owner=normal_seller,Beras pandan wangi organik 1kg,32500,NA,rice,10/9/2018 0:06,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cdn4ci-jual-beras-diabetes-organik-1kg?from=&product_owner=normal_seller,Beras diabetes organik 1Kg,35000,NA,rice,10/9/2018 0:06,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cdn9f0-jual-beras-mentik-wangi-susu-organik-1kg?from=&product_owner=normal_seller,Beras mentik wangi susu organik 1Kg,35000,NA,rice,10/9/2018 0:06,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cg5i0q-jual-beras-pandan-wangi-1kg-premium?from=&product_owner=normal_seller,beras pandan wangi 1kg premium,20000,NA,rice,9/15/2018 22:02,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/clay2k-jual-beras-hitam-mangesta-bali-1kg?from=&product_owner=normal_seller,Beras Hitam Mangesta - Bali 1KG,35000,NA,rice,5/23/2018 8:07,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cw5p96-jual-mas-beras-beras-merah-kemasan-vakum-1-kg-langsung-dari-petani?from=&product_owner=normal_seller,MAS BERAS Beras Merah Kemasan Vakum 1 Kg Langsung dari Petani,20000,NA,rice,8/17/2018 20:40,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cya5ot-jual-beras-merah-organik-dewi-ratih-1kg-1000gram?from=&product_owner=normal_seller,Beras Merah Organik Dewi Ratih 1kg 1000gram,45000,NA,rice,9/14/2018 5:02,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/cz14uc-jual-beras-hitam-organik-pecah-kulit-1kg?from=&product_owner=normal_seller,Beras Hitam Organik Pecah Kulit 1kg,23000,NA,rice,10/22/2018 10:37,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/czl9js-jual-beras-putih-organik-mlatiharjo-kemasan-1kg-beras-organik-sehat?from=&product_owner=normal_seller,Beras Putih Organik Mlatiharjo Kemasan 1kg - Beras Organik Sehat,35000,NA,rice,8/6/2018 20:21,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/czlm8q-jual-beras-hitam-organik-mlatiharjo-kemasan-1kg-beras-organik-sehat?from=&product_owner=normal_seller,Beras Hitam Organik Mlatiharjo Kemasan 1kg - Beras Organik Sehat,37500,NA,rice,10/21/2018 14:52,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/dsv2gj-jual-beras-pandan-wangi-organik-1kg-bersertifikat?from=&product_owner=normal_seller,Beras Pandan Wangi Organik 1kg Bersertifikat,25000,NA,rice,7/22/2018 15:07,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/dtjf35-jual-beras-merah-sosoh-1-kg?from=&product_owner=normal_seller,Beras Merah Sosoh 1 kg,15000,NA,rice,10/20/2018 13:06,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/e5cx5p-jual-arborio-rice-1kg-l-risotto-rice-l-riso-risotto-l-beras-arborio?from=&product_owner=normal_seller,Arborio Rice 1kg l Risotto Rice l Riso Risotto l Beras Arborio ,155000,NA,rice,10/17/2018 23:39,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/fi52ve-jual-bogasari-tepung-terigu-segitiga-biru-premium-1kg?from=&product_owner=normal_seller,Bogasari Tepung Terigu Segitiga Biru Premium 1kg,10800,NA,rice,10/21/2018 20:41,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/flwxib-jual-beras-merah-organik-1kg?from=&product_owner=normal_seller,beras merah organik 1kg,40000,NA,rice,8/10/2018 16:18,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/fofots-jual-beras-mix-organic-1-kg?from=&product_owner=normal_seller,Beras Mix organic 1 kg,33500,NA,rice,10/4/2018 0:33,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/g1tkd-jual-pure-green-organic-rice-beras-merah-1-kg?from=&product_owner=normal_seller,Pure Green Organic Rice Beras Merah - 1 kg,39500,NA,rice,10/20/2018 22:49,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/geazow-jual-beras-mentik-wangi-susu-organik-o-rice-1kg?from=&product_owner=normal_seller,Beras Mentik Wangi Susu Organik O-Rice 1kg,22000,NA,rice,10/14/2018 22:46,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/gxqw2g-jual-beras-1kg?from=&product_owner=normal_seller,beras 1kg,20000,NA,rice,10/20/2018 18:36,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/h20w1o-jual-beras-basmati-abu-kass-basmati-abukas-1kg?from=&product_owner=normal_seller,Beras Basmati Abu Kass basmati abukas 1kg,70000,63000,rice,10/19/2018 17:19,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/h2946a-jual-beras-hitam-organik-1kg?from=&product_owner=normal_seller,Beras Hitam Organik 1kg,36000,NA,rice,10/8/2018 12:53,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/h3cw7c-jual-beras-coklat-organik-1kg?from=&product_owner=normal_seller,Beras Coklat Organik 1kg,26000,NA,rice,10/19/2018 15:32,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/h6bjm2-jual-beras-diet-keto-diabetes-shirataki-rice-1-kg?from=&product_owner=normal_seller,BERAS DIET KETO DIABETES SHIRATAKI RICE 1 kg,235900,NA,rice,9/13/2018 18:25,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/he14ru-jual-ikiru-rice-beras-jepang-share-size-1-kg?from=&product_owner=normal_seller,IKIRU RICE beras jepang share size 1 kg,28300,NA,rice,10/4/2018 17:28,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/hg5oqx-jual-beras-padang-solok-sokan-1kg?from=&product_owner=normal_seller,Beras Padang Solok - Sokan 1kg,20000,NA,rice,10/10/2018 6:46,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/hhstj4-jual-beras-coklat-organik-o-rice-1kg?from=&product_owner=normal_seller,Beras Coklat Organik O-Rice 1kg ,19500,NA,rice,10/12/2018 10:34,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/hhsy1v-jual-beras-merah-pulen-wangi-organik-o-rice-1kg?from=&product_owner=normal_seller,Beras Merah Pulen Wangi Organik O-Rice 1kg ,23000,NA,rice,10/12/2018 10:34,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/hlfxs0-jual-beras-padang-solok-anakdaro-1kg?from=&product_owner=normal_seller,Beras Padang Solok - AnakDaro 1kg,20000,NA,rice,9/25/2018 9:11,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/in239f-jual-beras-hitam-1kg?from=&product_owner=normal_seller,BERAS HITAM 1kg,18000,NA,rice,10/22/2018 10:28,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/ip88c-jual-beras-merah-organik-asli-gn-tambora-1kg?from=&product_owner=normal_seller,beras merah organik.asli gn tambora 1kg,30000,NA,rice,8/20/2018 0:41,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/j66d1f-jual-beras-merah-sosoh-1kg?from=&product_owner=normal_seller,beras merah sosoh 1kg,14000,NA,rice,10/11/2018 16:09,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/j8xrhx-jual-beras-coklat-organik-1kg-bersertifikat?from=&product_owner=normal_seller,Beras Coklat Organik 1kg Bersertifikat,25000,NA,rice,7/22/2018 15:10,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jakzv1-jual-shirataki-konnyaku-rice-1kg-konjac-rice-beras-diet-keto?from=&product_owner=normal_seller,Shirataki Konnyaku Rice 1kg Konjac Rice beras diet keto,220000,NA,rice,8/11/2018 8:59,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jal15p-jual-beras-organik-1kg-hariku?from=&product_owner=normal_seller,Beras Organik 1kg Hariku,30000,NA,rice,10/20/2018 18:26,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jknlek-jual-beras-basmati-1kg-merk-doonmalai-sella-basmati-rice?from=&product_owner=normal_seller,beras basmati 1kg merk doonmalai sella basmati rice,75000,NA,rice,10/15/2018 9:29,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jknmu3-jual-beras-basmati-doonmalai-kemasan-1kg?from=&product_owner=normal_seller,beras basmati doonmalai kemasan 1kg,75000,NA,rice,9/23/2018 8:09,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jnn7nl-jual-beras-basmati-doonmalai-1-kg-asli?from=&product_owner=normal_seller,Beras Basmati Doonmalai  1 KG  Asli,75000,NA,rice,10/17/2018 10:16,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jphg2g-jual-beras-mix-organik-hitam-merah-coklat-lingkar-organik-1-kg?from=&product_owner=normal_seller,BERAS MIX ORGANIK HITAM-MERAH-COKLAT LINGKAR ORGANIK 1 KG,25000,NA,rice,10/16/2018 9:28,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jqnb1k-jual-promo-beras-india-basmati-abu-kass-babaker-best-quality-no-1-asli-kualitas-jeddah-1kg-5kg-80kg?from=&product_owner=normal_seller,PROMO Beras India Basmati ABU KASS Babaker Best Quality No 1 ASLI Kualitas Jeddah 1KG -  5KG - 80KG,79000,67200,rice,10/22/2018 8:26,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jrc4jj-jual-beras-mix-hitam-merah-coklat-lingkar-organik-1-kg?from=&product_owner=normal_seller,Beras Mix Hitam Merah Coklat Lingkar Organik 1 kg,28000,NA,rice,10/18/2018 21:02,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jsnend-jual-beras-jasmine-wangi-panjang-1kg?from=&product_owner=normal_seller,beras jasmine wangi panjang 1kg,13500,NA,rice,10/19/2018 5:02,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jxmb7k-jual-beras-pera-perak-pamanukan-1kg?from=&product_owner=normal_seller,beras pera perak pamanukan 1KG,13500,NA,rice,10/11/2018 7:46,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jxr010-jual-segitiga-biru-premium-bogasari-1-kg?from=&product_owner=normal_seller,Segitiga Biru Premium Bogasari 1 Kg,9900,NA,rice,10/17/2018 0:13,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jxr3q8-jual-segitga-biru-econo-pack-1-kg?from=&product_owner=normal_seller,Segitga Biru Econo Pack 1 Kg,9100,NA,rice,10/17/2018 0:13,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jxrrck-jual-cakra-kembar-econo-pack-1-kg?from=&product_owner=normal_seller,Cakra Kembar Econo Pack 1 kg,9300,NA,rice,10/17/2018 0:13,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jxswl0-jual-cakra-kembar-premium-1kg?from=&product_owner=normal_seller,Cakra Kembar Premium 1kg,10500,NA,rice,10/17/2018 0:13,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/jxt5fs-jual-lencana-merah-eco-1-kg?from=&product_owner=normal_seller,Lencana Merah Eco 1 Kg,6800,NA,rice,10/18/2018 11:47,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/k3c24j-jual-beras-basmati-doonmalai-eceran-1kg-india?from=&product_owner=normal_seller,Beras Basmati Doonmalai Eceran 1Kg India,60000,NA,rice,10/21/2018 5:40,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/kfxf4u-jual-taj-mahal-1-kg?from=&product_owner=normal_seller,Taj Mahal 1 kg,14400,NA,rice,10/17/2018 0:13,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/kpcleq-jual-germinated-organic-brown-rice-beras-coklat-berkecambah-organik-1-kg?from=&product_owner=normal_seller,Germinated Organic Brown Rice - Beras Coklat Berkecambah Organik 1 Kg,50000,NA,rice,10/12/2018 20:41,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/l1jxty-jual-beras-jagung-merah-1kg?from=&product_owner=normal_seller,Beras Jagung Merah 1Kg,45000,NA,rice,9/12/2018 17:36,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/l1k6t0-jual-beras-organik-mountain-rice-mentik-wangi-1kg?from=&product_owner=normal_seller,Beras Organik Mountain Rice Mentik Wangi 1kg,27000,NA,rice,10/18/2018 14:00,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/l60vzo-jual-beras-sella-basmati-white-pearl-gold-1-kg-sekilo?from=&product_owner=normal_seller,Beras Sella Basmati White Pearl GOLD 1 kg Sekilo,60000,NA,rice,9/26/2018 11:50,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/lcn17d-jual-beras-ketan-putih-vietnam-1-kg?from=&product_owner=normal_seller,beras ketan putih vietnam 1 kg,19000,NA,rice,10/17/2018 20:11,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/ldtgdk-jual-germinated-organic-red-rice-beras-merah-berkecambah-organik-1-kg?from=&product_owner=normal_seller,Germinated Organic Red Rice - Beras Merah Berkecambah Organik 1 Kg,50000,NA,rice,10/19/2018 15:07,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/ls13ko-jual-bionic-farm-organic-white-rice-1kg-beras-putih-organik-beras-pulen-wangi-gluten-free-bagus-untuk-celiac-diabetes-kolesterol-darah-tinggi?from=&product_owner=normal_seller,Bionic Farm Organic White Rice 1kg - Beras Putih Organik. Beras Pulen Wangi & Gluten Free - Bagus Untuk Celiac Diabetes Kolesterol & Darah Tinggi,39000,NA,rice,9/13/2018 20:28,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/m3f0os-jual-ikiru-beras-sushi-jepang-repack-1kg?from=&product_owner=normal_seller,Ikiru Beras sushi jepang repack 1kg,33000,NA,rice,10/22/2018 5:32,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/mg6tbx-jual-beras-basmati-hilabi-beras-arab-1kg?from=&product_owner=normal_seller,Beras Basmati Hilabi - Beras Arab 1Kg,68000,NA,rice,10/13/2018 8:00,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/mi40ey-jual-beras-sushi-merk-koshihikari-1-kg?from=&product_owner=normal_seller,BERAS SUSHI MERK KOSHIHIKARI 1 KG,25500,23000,rice,10/21/2018 8:40,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/nxv17d-jual-beras-mix-1-kg?from=&product_owner=normal_seller,Beras Mix 1 kg ,29000,NA,rice,9/27/2018 8:19,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/oryavf-jual-beras-1-kg-pulen?from=&product_owner=normal_seller,Beras 1 Kg Pulen,1.00E+05,NA,rice,10/4/2018 13:11,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/p2r73m-jual-beras-basmati-1kg?from=&product_owner=normal_seller,Beras Basmati 1kg,49000,NA,rice,10/11/2018 16:05,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/pqaa8d-jual-beras-ketan-putih-subang-1kg?from=&product_owner=normal_seller,beras ketan putih subang 1KG,14000,NA,rice,10/15/2018 10:14,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/q07q1i-jual-beras-japonica-beras-organik-beras-sushi-bento-rendah-ig-1-kg-mitra-lsm-medis-jepang?from=&product_owner=normal_seller,Beras Japonica Beras Organik Beras Sushi Bento Rendah IG 1 Kg mitra LSM Medis Jepang,30000,NA,rice,10/22/2018 13:54,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/ql6xx1-jual-beras-india-basmati-sella-sella-white-pearl-gold-1-kg?from=&product_owner=normal_seller,Beras India Basmati Sella - Sella White Pearl Gold - 1 kg,55000,NA,rice,10/17/2018 13:24,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/utlg5-jual-pure-green-organic-rice-beras-merah-1kg?from=&product_owner=normal_seller,Pure Green Organic Rice Beras Merah 1kg,36000,NA,rice,10/22/2018 10:36,1 kg
https://www.bukalapak.com/p/food/bahan-mentah/vm0aa-jual-beras-merah-organik-1-kg?from=&product_owner=normal_seller,Beras Merah Organik 1 Kg,24000,NA,rice,9/18/2018 16:36,1 kg
https://www.bukalapak.com/p/food/bumbu/bumbu-instan/82cps1-jual-bumbu-nasi-minyak-khas-palembang-1-kg-beras?from=&product_owner=normal_seller,Bumbu Nasi Minyak Khas Palembang 1 kg beras,25000,NA,rice,9/17/2018 19:42,1 kg
https://www.bukalapak.com/p/food/bumbu/bumbu-instan/u2jyj-jual-bumbu-masak-nasi-kebuli-minyak-samin-cap-99-untuk-1kg-beras?from=&product_owner=normal_seller,Bumbu Masak Nasi Kebuli/minyak/samin Cap 99 UNTUK 1KG BERAS,20000,NA,rice,10/17/2018 19:12,1 kg
https://www.bukalapak.com/p/food/cemilan-snack/c2u18t-jual-rice-crispy-lonjong-beras-sereal-kriuk-kiloan-1-kg-murah?from=&product_owner=normal_seller,Rice Crispy lonjong beras sereal kriuk kiloan 1 kg murah,50000,NA,rice,10/19/2018 17:45,1 kg
https://www.bukalapak.com/p/food/dairy-products/bsfnc8-jual-paket-sembako-2-beras-maknyuss-5kg-gulaku-tebu-1kg?from=&product_owner=normal_seller,Paket Sembako 2 Beras Maknyuss 5kg&Gulaku Tebu 1kg,80500,NA,rice,8/30/2018 16:58,1 kg
https://www.bukalapak.com/p/food/dairy-products/csywxa-jual-beras-shirataki-1000-gram-1kg-cocok-utk-diet-keto?from=&product_owner=normal_seller,Beras Shirataki 1000 gram 1kg cocok utk diet keto ,197000,NA,rice,10/21/2018 10:38,1 kg
https://www.bukalapak.com/p/food/dairy-products/flwumz-jual-beras-organik-diabetes-1kg?from=&product_owner=normal_seller,Beras organik diabetes 1kg,40000,NA,rice,10/21/2018 12:46,1 kg
